Ticket_ID,Customer_Age,Customer_Gender,Product_Purchased,Ticket_Type,Ticket_Status,Ticket_Priority,Ticket_Channel,Ticket_Creation_Date,First_Response_Time,Time_to_Resolution,Customer_Satisfaction_Rating
224,67,Female,Lenovo ThinkPad,Refund request,Pending Customer Response,Low,Chat,5/30/23 10:57 PM,5/31/23 10:57 PM,,
225,59,Male,GoPro Hero,Refund request,Open,Medium,Chat,,,,
226,35,Female,PlayStation,Technical issue,Closed,High,Chat,5/31/23 12:23 PM,6/1/23 12:23 PM,5/31/23 9:54 PM,4
227,53,Female,Apple AirPods,Billing inquiry,Closed,High,Phone,5/30/23 10:49 PM,5/31/23 10:49 PM,6/1/23 4:11 PM,4
228,56,Male,HP Pavilion,Cancellation request,Pending Customer Response,Low,Phone,5/31/23 4:59 AM,6/1/23 4:59 AM,,
229,32,Male,Sony PlayStation,Billing inquiry,Open,Low,Phone,,,,
230,66,Male,Microsoft Xbox Controller,Technical issue,Closed,Critical,Social media,5/31/23 8:10 AM,6/1/23 8:10 AM,6/1/23 10:40 AM,2
231,65,Male,Dyson Vacuum Cleaner,Refund request,Pending Customer Response,Low,Chat,5/31/23 4:17 PM,6/1/23 4:17 PM,,
232,55,Male,Fitbit Versa Smartwatch,Technical issue,Pending Customer Response,High,Phone,5/31/23 12:58 AM,6/1/23 12:58 AM,,
233,40,Male,HP Pavilion,Technical issue,Open,High,Email,,,,
234,67,Other,Bose SoundLink Speaker,Refund request,Pending Customer Response,High,Chat,5/31/23 1:13 PM,6/1/23 1:13 PM,,
235,65,Female,Dyson Vacuum Cleaner,Cancellation request,Open,Critical,Chat,,,,
236,18,Female,Canon EOS,Billing inquiry,Pending Customer Response,Critical,Email,5/31/23 5:47 AM,6/1/23 5:47 AM,,
237,40,Male,iPhone,Refund request,Closed,Critical,Phone,5/31/23 8:21 AM,6/1/23 8:21 AM,6/1/23 12:43 AM,3
238,31,Male,Sony Xperia,Product inquiry,Closed,High,Social media,5/31/23 12:51 AM,6/1/23 12:51 AM,6/1/23 8:38 AM,4
239,69,Female,LG Smart TV,Refund request,Pending Customer Response,Critical,Email,5/31/23 4:22 PM,6/1/23 4:22 PM,,
240,48,Male,Nest Thermostat,Cancellation request,Open,Low,Email,,,,
241,66,Male,Philips Hue Lights,Technical issue,Closed,Low,Social media,5/31/23 12:44 PM,6/1/23 12:44 PM,6/1/23 9:42 AM,5
242,55,Male,iPhone,Billing inquiry,Closed,Low,Social media,5/31/23 8:10 AM,6/1/23 8:10 AM,6/1/23 9:49 PM,2
243,30,Male,Fitbit Charge,Technical issue,Open,Critical,Chat,,,,
244,43,Other,LG Washing Machine,Technical issue,Pending Customer Response,Critical,Chat,5/31/23 6:35 AM,6/1/23 6:35 AM,,
245,66,Female,Microsoft Office,Cancellation request,Pending Customer Response,Medium,Phone,5/31/23 6:07 AM,6/1/23 6:07 AM,,
246,55,Male,iPhone,Billing inquiry,Pending Customer Response,Medium,Phone,5/31/23 4:19 AM,6/1/23 4:19 AM,,
247,59,Male,GoPro Hero,Technical issue,Pending Customer Response,Medium,Chat,5/31/23 5:41 AM,6/1/23 5:41 AM,,
248,37,Other,Microsoft Xbox Controller,Billing inquiry,Open,Medium,Chat,,,,
249,44,Male,Autodesk AutoCAD,Refund request,Pending Customer Response,Critical,Social media,5/31/23 9:57 AM,6/1/23 9:57 AM,,
250,35,Male,Sony PlayStation,Refund request,Closed,High,Chat,5/31/23 3:10 PM,6/1/23 3:10 PM,6/1/23 2:34 PM,3
251,19,Female,Roomba Robot Vacuum,Technical issue,Closed,Critical,Phone,5/31/23 3:15 AM,6/1/23 3:15 AM,6/1/23 8:04 AM,2
252,29,Other,Microsoft Xbox Controller,Technical issue,Pending Customer Response,Critical,Social media,5/31/23 2:54 PM,6/1/23 2:54 PM,,
253,40,Other,GoPro Action Camera,Cancellation request,Pending Customer Response,High,Social media,5/31/23 3:30 AM,6/1/23 3:30 AM,,
254,69,Female,MacBook Pro,Technical issue,Pending Customer Response,High,Social media,5/31/23 7:13 PM,6/1/23 7:13 PM,,
255,51,Female,Google Pixel,Refund request,Pending Customer Response,Low,Email,5/31/23 11:01 AM,6/1/23 11:01 AM,,
256,58,Female,Autodesk AutoCAD,Refund request,Open,High,Social media,,,,
257,58,Female,Google Nest,Cancellation request,Pending Customer Response,High,Chat,5/31/23 2:09 AM,6/1/23 2:09 AM,,
258,24,Female,Nintendo Switch Pro Controller,Cancellation request,Open,High,Social media,,,,
259,59,Female,Nintendo Switch,Product inquiry,Open,High,Chat,,,,
260,33,Male,PlayStation,Billing inquiry,Closed,Low,Social media,5/31/23 5:54 AM,6/1/23 5:54 AM,6/1/23 11:26 AM,5
261,56,Other,Amazon Kindle,Billing inquiry,Pending Customer Response,High,Social media,5/31/23 12:09 AM,6/1/23 12:09 AM,,
262,42,Female,Canon DSLR Camera,Billing inquiry,Open,Critical,Phone,,,,
263,48,Male,Microsoft Surface,Product inquiry,Closed,Medium,Chat,5/31/23 5:44 AM,6/1/23 5:44 AM,6/1/23 12:08 AM,2
264,52,Male,GoPro Hero,Product inquiry,Open,Medium,Chat,,,,
265,46,Other,Sony Xperia,Refund request,Closed,Critical,Social media,5/31/23 4:39 PM,6/1/23 4:39 PM,6/1/23 4:42 AM,3
266,29,Male,LG OLED,Cancellation request,Closed,Medium,Chat,5/31/23 8:18 PM,6/1/23 8:18 PM,6/1/23 4:15 PM,2
267,20,Female,Amazon Echo,Technical issue,Open,High,Phone,,,,
268,37,Male,Google Nest,Technical issue,Open,Low,Social media,,,,
269,69,Female,Microsoft Surface,Cancellation request,Pending Customer Response,Medium,Phone,5/31/23 8:03 AM,6/1/23 8:03 AM,,
270,64,Other,MacBook Pro,Refund request,Closed,High,Social media,5/31/23 7:21 AM,6/1/23 7:21 AM,6/1/23 4:09 PM,3
271,63,Male,Xbox,Billing inquiry,Closed,Critical,Phone,5/31/23 2:06 PM,6/1/23 2:06 PM,6/1/23 1:27 PM,1
272,44,Other,Amazon Kindle,Refund request,Open,Critical,Phone,,,,
273,43,Male,LG OLED,Technical issue,Pending Customer Response,Critical,Chat,5/31/23 11:24 AM,6/1/23 11:24 AM,,
274,35,Other,Samsung Galaxy,Technical issue,Open,High,Phone,,,,
275,53,Male,Sony 4K HDR TV,Cancellation request,Open,Medium,Chat,,,,
276,61,Female,Bose SoundLink Speaker,Refund request,Open,Low,Chat,,,,
277,63,Female,Bose QuietComfort,Billing inquiry,Open,Medium,Chat,,,,
278,39,Female,Autodesk AutoCAD,Billing inquiry,Closed,Medium,Chat,5/31/23 8:36 PM,6/1/23 8:36 PM,6/1/23 2:25 PM,4
279,21,Other,Apple AirPods,Technical issue,Closed,Low,Social media,5/31/23 12:42 AM,6/1/23 12:42 AM,5/31/23 11:05 PM,5
280,40,Female,PlayStation,Billing inquiry,Pending Customer Response,High,Social media,5/31/23 6:29 AM,6/1/23 6:29 AM,,
281,33,Male,Bose SoundLink Speaker,Product inquiry,Closed,Critical,Chat,5/31/23 2:22 PM,6/1/23 2:22 PM,6/1/23 4:09 PM,2
282,52,Male,Lenovo ThinkPad,Product inquiry,Pending Customer Response,Low,Social media,5/31/23 1:00 PM,6/1/23 1:00 PM,,
283,64,Male,Google Pixel,Cancellation request,Open,Low,Social media,,,,
284,39,Other,Canon DSLR Camera,Technical issue,Open,Critical,Social media,,,,
285,35,Female,Microsoft Xbox Controller,Billing inquiry,Pending Customer Response,Low,Phone,5/30/23 10:22 PM,5/31/23 10:22 PM,,
286,24,Female,Amazon Kindle,Technical issue,Pending Customer Response,Medium,Social media,5/30/23 10:02 PM,5/31/23 10:02 PM,,
287,25,Other,Nintendo Switch,Technical issue,Pending Customer Response,Critical,Phone,5/31/23 9:38 AM,6/1/23 9:38 AM,,
288,37,Other,LG OLED,Product inquiry,Open,Low,Email,,,,
289,54,Other,Garmin Forerunner,Refund request,Open,High,Chat,,,,
290,30,Other,Bose SoundLink Speaker,Refund request,Pending Customer Response,Critical,Email,5/31/23 4:49 PM,6/1/23 4:49 PM,,
291,58,Other,Roomba Robot Vacuum,Billing inquiry,Pending Customer Response,Low,Chat,5/30/23 10:57 PM,5/31/23 10:57 PM,,
292,26,Male,HP Pavilion,Cancellation request,Open,High,Social media,,,,
293,35,Female,Philips Hue Lights,Billing inquiry,Closed,High,Email,5/31/23 5:29 AM,6/1/23 5:29 AM,6/1/23 9:47 AM,2
294,65,Male,Roomba Robot Vacuum,Product inquiry,Open,Critical,Social media,,,,
295,58,Female,Philips Hue Lights,Product inquiry,Closed,Critical,Phone,5/31/23 1:49 AM,6/1/23 1:49 AM,6/1/23 12:15 AM,3
296,29,Female,Dyson Vacuum Cleaner,Refund request,Open,Medium,Email,,,,
297,26,Female,Microsoft Xbox Controller,Billing inquiry,Closed,Medium,Social media,5/31/23 11:27 AM,6/1/23 11:27 AM,6/1/23 8:26 AM,5
298,24,Male,Apple AirPods,Cancellation request,Closed,Critical,Phone,5/31/23 4:14 AM,6/1/23 4:14 AM,6/1/23 5:40 PM,2
299,22,Other,GoPro Hero,Product inquiry,Open,Low,Chat,,,,
300,68,Female,Canon DSLR Camera,Cancellation request,Pending Customer Response,Medium,Phone,5/31/23 2:55 AM,6/1/23 2:55 AM,,
301,59,Other,Amazon Kindle,Cancellation request,Open,High,Social media,,,,
302,30,Other,Canon DSLR Camera,Cancellation request,Open,Medium,Social media,,,,
303,44,Male,Amazon Kindle,Product inquiry,Closed,Medium,Phone,5/31/23 12:49 AM,6/1/23 12:49 AM,6/1/23 1:53 AM,1
304,28,Female,Bose SoundLink Speaker,Cancellation request,Pending Customer Response,Medium,Social media,5/31/23 10:19 AM,6/1/23 10:19 AM,,
305,53,Female,Amazon Kindle,Cancellation request,Closed,Medium,Chat,5/31/23 12:24 PM,6/1/23 12:24 PM,6/1/23 9:20 PM,5
306,33,Female,Microsoft Xbox Controller,Cancellation request,Open,Critical,Chat,,,,
307,32,Female,GoPro Action Camera,Refund request,Closed,Low,Social media,5/31/23 5:07 PM,6/1/23 5:07 PM,6/1/23 8:10 PM,2
308,21,Female,LG OLED,Technical issue,Pending Customer Response,Critical,Social media,5/31/23 8:11 AM,6/1/23 8:11 AM,,
309,19,Other,Fitbit Versa Smartwatch,Product inquiry,Open,High,Chat,,,,
310,62,Female,Samsung Galaxy,Technical issue,Open,High,Chat,,,,
311,53,Male,Nintendo Switch Pro Controller,Technical issue,Closed,High,Social media,5/31/23 1:51 PM,6/1/23 1:51 PM,6/1/23 4:49 AM,2
312,46,Female,Bose QuietComfort,Refund request,Closed,Critical,Chat,5/31/23 7:18 AM,6/1/23 7:18 AM,6/1/23 9:18 AM,2
313,46,Female,Microsoft Xbox Controller,Technical issue,Closed,Medium,Email,5/31/23 12:13 AM,6/1/23 12:13 AM,6/1/23 1:29 AM,1
314,18,Male,Amazon Echo,Product inquiry,Open,Low,Phone,,,,
315,30,Female,GoPro Hero,Cancellation request,Closed,High,Email,5/31/23 5:58 AM,6/1/23 5:58 AM,6/1/23 5:41 AM,2
316,33,Other,Fitbit Versa Smartwatch,Cancellation request,Pending Customer Response,Critical,Chat,5/30/23 10:01 PM,5/31/23 10:01 PM,,
317,52,Male,Samsung Galaxy,Cancellation request,Open,High,Chat,,,,
318,18,Male,Apple AirPods,Technical issue,Closed,Low,Chat,5/31/23 7:32 AM,6/1/23 7:32 AM,5/31/23 11:53 PM,4
319,28,Female,Nintendo Switch,Billing inquiry,Pending Customer Response,Medium,Email,5/31/23 6:51 PM,6/1/23 6:51 PM,,
320,29,Female,Nest Thermostat,Refund request,Open,Critical,Phone,,,,
321,27,Other,Nest Thermostat,Cancellation request,Closed,Medium,Email,5/31/23 12:49 PM,6/1/23 12:49 PM,6/1/23 5:11 AM,4
322,66,Female,Adobe Photoshop,Billing inquiry,Open,High,Email,,,,
323,70,Male,Canon DSLR Camera,Refund request,Closed,Critical,Social media,5/31/23 6:48 AM,6/1/23 6:48 AM,5/31/23 11:56 PM,3
324,47,Other,Canon DSLR Camera,Technical issue,Open,Critical,Social media,,,,
325,66,Other,LG Washing Machine,Product inquiry,Pending Customer Response,Low,Phone,5/31/23 6:35 AM,6/1/23 6:35 AM,,
326,52,Female,Microsoft Surface,Refund request,Closed,Low,Phone,5/31/23 12:41 AM,6/1/23 12:41 AM,6/1/23 11:28 AM,4
327,69,Male,GoPro Action Camera,Product inquiry,Pending Customer Response,Critical,Email,5/31/23 4:58 AM,6/1/23 4:58 AM,,
328,45,Other,Sony PlayStation,Refund request,Open,Low,Social media,,,,
329,58,Female,Nikon D,Technical issue,Open,Medium,Chat,,,,
330,45,Female,GoPro Hero,Refund request,Closed,Medium,Chat,5/31/23 4:28 AM,6/1/23 4:28 AM,6/1/23 9:59 AM,5
331,55,Other,Apple AirPods,Refund request,Open,Low,Phone,,,,
332,49,Male,Canon EOS,Cancellation request,Pending Customer Response,Medium,Phone,5/31/23 12:05 AM,6/1/23 12:05 AM,,
333,21,Male,Fitbit Versa Smartwatch,Technical issue,Closed,Medium,Social media,5/31/23 6:11 PM,6/1/23 6:11 PM,6/1/23 7:56 PM,2
334,41,Other,Nintendo Switch Pro Controller,Technical issue,Closed,Medium,Phone,5/31/23 10:39 AM,6/1/23 10:39 AM,5/31/23 11:46 PM,2
335,63,Female,Xbox,Product inquiry,Pending Customer Response,High,Email,5/31/23 6:51 PM,6/1/23 6:51 PM,,
336,36,Female,Google Nest,Cancellation request,Open,High,Phone,,,,
337,33,Male,Amazon Echo,Technical issue,Pending Customer Response,Critical,Phone,5/31/23 7:18 PM,6/1/23 7:18 PM,,
338,56,Other,Nintendo Switch Pro Controller,Technical issue,Open,High,Email,,,,
339,45,Male,iPhone,Technical issue,Closed,Critical,Social media,5/31/23 8:44 AM,6/1/23 8:44 AM,6/1/23 4:42 PM,3
340,33,Male,Roomba Robot Vacuum,Product inquiry,Closed,Low,Email,5/31/23 3:40 PM,6/1/23 3:40 PM,6/1/23 11:02 AM,1
341,25,Female,Canon DSLR Camera,Billing inquiry,Open,Medium,Phone,,,,
342,20,Female,Amazon Kindle,Cancellation request,Pending Customer Response,Critical,Email,5/31/23 9:26 PM,6/1/23 9:26 PM,,
343,21,Male,Sony PlayStation,Cancellation request,Closed,Low,Chat,5/31/23 3:44 PM,6/1/23 3:44 PM,6/1/23 9:15 PM,5
344,48,Other,Dyson Vacuum Cleaner,Product inquiry,Open,Medium,Phone,,,,
345,52,Other,HP Pavilion,Technical issue,Closed,High,Phone,5/31/23 5:24 AM,6/1/23 5:24 AM,6/1/23 5:25 PM,3
346,54,Male,Garmin Forerunner,Technical issue,Closed,High,Social media,5/31/23 3:56 PM,6/1/23 3:56 PM,6/1/23 7:13 AM,5
347,63,Female,Philips Hue Lights,Technical issue,Open,Low,Email,,,,
348,44,Female,Microsoft Office,Refund request,Open,Medium,Chat,,,,
349,52,Male,Autodesk AutoCAD,Technical issue,Pending Customer Response,Medium,Email,5/31/23 6:27 PM,6/1/23 6:27 PM,,
350,28,Female,LG OLED,Billing inquiry,Closed,Critical,Email,5/30/23 11:30 PM,5/31/23 11:30 PM,6/1/23 5:25 PM,3
351,70,Other,Garmin Forerunner,Cancellation request,Closed,Critical,Social media,5/31/23 7:33 AM,6/1/23 7:33 AM,6/1/23 5:15 PM,2
352,51,Female,Google Nest,Cancellation request,Pending Customer Response,Medium,Phone,5/31/23 1:32 AM,6/1/23 1:32 AM,,
353,47,Male,Bose SoundLink Speaker,Refund request,Closed,High,Email,5/31/23 4:10 PM,6/1/23 4:10 PM,6/1/23 10:42 AM,2
354,52,Male,Nest Thermostat,Cancellation request,Closed,Critical,Chat,5/31/23 7:19 PM,6/1/23 7:19 PM,6/1/23 4:54 AM,4
355,51,Male,PlayStation,Billing inquiry,Pending Customer Response,Medium,Phone,5/30/23 11:23 PM,5/31/23 11:23 PM,,
356,18,Other,LG Washing Machine,Billing inquiry,Pending Customer Response,High,Social media,5/31/23 2:07 AM,6/1/23 2:07 AM,,
357,38,Male,iPhone,Technical issue,Closed,High,Chat,5/31/23 1:05 AM,6/1/23 1:05 AM,6/1/23 8:42 PM,2
358,25,Female,Samsung Soundbar,Refund request,Open,Critical,Social media,,,,
359,58,Male,Google Nest,Billing inquiry,Pending Customer Response,Low,Social media,5/31/23 7:13 AM,6/1/23 7:13 AM,,
360,24,Male,MacBook Pro,Billing inquiry,Open,Critical,Chat,,,,
361,42,Male,Nintendo Switch Pro Controller,Cancellation request,Closed,Medium,Email,5/31/23 6:19 AM,6/1/23 6:19 AM,6/1/23 8:39 AM,5
362,50,Other,Bose QuietComfort,Product inquiry,Closed,Medium,Chat,5/31/23 12:47 PM,6/1/23 12:47 PM,6/1/23 2:54 PM,4
363,21,Male,Nintendo Switch Pro Controller,Product inquiry,Open,Low,Chat,,,,
364,48,Male,Google Nest,Refund request,Open,Critical,Email,,,,
365,33,Male,GoPro Action Camera,Cancellation request,Closed,High,Chat,5/31/23 3:03 PM,6/1/23 3:03 PM,6/1/23 8:10 PM,1
366,22,Male,Bose QuietComfort,Billing inquiry,Closed,Medium,Social media,5/31/23 11:34 AM,6/1/23 11:34 AM,6/1/23 7:18 AM,3
367,51,Other,Sony Xperia,Cancellation request,Open,Critical,Email,,,,
368,29,Female,Roomba Robot Vacuum,Billing inquiry,Open,Critical,Chat,,,,
369,29,Other,Amazon Kindle,Cancellation request,Pending Customer Response,Low,Chat,5/31/23 8:29 AM,6/1/23 8:29 AM,,
370,62,Male,LG OLED,Product inquiry,Pending Customer Response,Low,Chat,5/31/23 1:26 AM,6/1/23 1:26 AM,,
371,24,Male,Roomba Robot Vacuum,Refund request,Closed,Medium,Email,5/31/23 2:12 PM,6/1/23 2:12 PM,5/31/23 11:26 PM,2
372,39,Other,Amazon Kindle,Cancellation request,Closed,Medium,Email,5/30/23 10:20 PM,5/31/23 10:20 PM,5/31/23 10:59 PM,1
373,32,Male,GoPro Action Camera,Refund request,Closed,Medium,Social media,5/31/23 2:52 PM,6/1/23 2:52 PM,6/1/23 9:08 PM,5
374,24,Other,GoPro Hero,Technical issue,Closed,Critical,Phone,5/31/23 10:52 AM,6/1/23 10:52 AM,6/1/23 11:42 AM,1
375,63,Male,LG Washing Machine,Product inquiry,Pending Customer Response,Low,Email,5/31/23 4:34 AM,6/1/23 4:34 AM,,
376,30,Female,Lenovo ThinkPad,Product inquiry,Closed,Low,Phone,5/31/23 7:50 PM,6/1/23 7:50 PM,6/1/23 8:11 PM,1
377,28,Male,GoPro Action Camera,Refund request,Pending Customer Response,Low,Email,5/31/23 8:07 PM,6/1/23 8:07 PM,,
378,51,Female,Google Nest,Cancellation request,Open,Medium,Phone,,,,
379,42,Other,Nintendo Switch,Refund request,Closed,Medium,Email,5/31/23 6:31 PM,6/1/23 6:31 PM,5/31/23 10:18 PM,4
380,42,Male,LG Washing Machine,Refund request,Open,Medium,Social media,,,,
381,37,Female,GoPro Hero,Product inquiry,Closed,Low,Email,5/31/23 7:09 AM,6/1/23 7:09 AM,6/1/23 1:10 PM,5
382,62,Male,Sony PlayStation,Product inquiry,Closed,High,Email,5/31/23 1:57 AM,6/1/23 1:57 AM,5/31/23 11:14 PM,4
383,42,Other,Microsoft Surface,Billing inquiry,Open,Critical,Email,,,,
384,37,Other,Sony 4K HDR TV,Refund request,Closed,High,Social media,5/31/23 8:19 AM,6/1/23 8:19 AM,6/1/23 1:00 PM,3
385,58,Other,Google Pixel,Product inquiry,Open,Critical,Social media,,,,
386,49,Female,Google Nest,Technical issue,Closed,Medium,Chat,5/31/23 3:49 PM,6/1/23 3:49 PM,6/1/23 11:32 AM,4
387,52,Male,iPhone,Cancellation request,Closed,Critical,Email,5/31/23 5:25 PM,6/1/23 5:25 PM,5/31/23 11:21 PM,2
388,22,Female,Adobe Photoshop,Billing inquiry,Closed,High,Chat,5/31/23 4:17 PM,6/1/23 4:17 PM,6/1/23 5:28 PM,4
389,33,Female,Nikon D,Refund request,Pending Customer Response,Medium,Chat,5/31/23 5:36 PM,6/1/23 5:36 PM,,
390,40,Other,Canon EOS,Billing inquiry,Pending Customer Response,Medium,Email,5/31/23 7:37 PM,6/1/23 7:37 PM,,
391,19,Other,Bose SoundLink Speaker,Technical issue,Closed,High,Phone,5/31/23 5:20 AM,6/1/23 5:20 AM,6/1/23 5:47 PM,4
392,60,Other,iPhone,Refund request,Pending Customer Response,High,Phone,5/31/23 5:28 AM,6/1/23 5:28 AM,,
393,20,Female,Amazon Kindle,Billing inquiry,Pending Customer Response,Critical,Phone,5/31/23 2:26 PM,6/1/23 2:26 PM,,
394,26,Female,Asus ROG,Billing inquiry,Pending Customer Response,High,Chat,5/31/23 3:51 PM,6/1/23 3:51 PM,,
395,43,Female,Microsoft Surface,Product inquiry,Closed,Critical,Chat,5/31/23 4:18 PM,6/1/23 4:18 PM,6/1/23 12:07 PM,1
396,21,Female,GoPro Action Camera,Technical issue,Closed,Low,Phone,5/30/23 9:55 PM,5/31/23 9:55 PM,6/1/23 8:31 AM,2
397,49,Other,Roomba Robot Vacuum,Refund request,Pending Customer Response,Low,Chat,5/31/23 6:03 AM,6/1/23 6:03 AM,,
398,19,Male,Sony PlayStation,Refund request,Open,Medium,Chat,,,,
399,41,Female,iPhone,Billing inquiry,Pending Customer Response,Critical,Phone,5/31/23 6:14 AM,6/1/23 6:14 AM,,
400,26,Male,Fitbit Versa Smartwatch,Product inquiry,Pending Customer Response,High,Chat,5/31/23 5:46 AM,6/1/23 5:46 AM,,
401,51,Female,Samsung Galaxy,Billing inquiry,Open,Medium,Phone,,,,
402,59,Other,Xbox,Billing inquiry,Pending Customer Response,Medium,Email,5/31/23 3:47 AM,6/1/23 3:47 AM,,
403,51,Female,Sony 4K HDR TV,Cancellation request,Closed,Medium,Social media,5/31/23 10:23 AM,6/1/23 10:23 AM,6/1/23 8:51 AM,3
404,67,Other,Google Nest,Billing inquiry,Closed,Low,Phone,5/31/23 2:42 AM,6/1/23 2:42 AM,5/31/23 10:34 PM,1
405,69,Male,Asus ROG,Cancellation request,Closed,Critical,Social media,5/31/23 8:45 AM,6/1/23 8:45 AM,6/1/23 1:11 PM,2
406,60,Female,Roomba Robot Vacuum,Technical issue,Open,Low,Phone,,,,
407,54,Female,MacBook Pro,Refund request,Open,High,Social media,,,,
408,58,Other,Sony PlayStation,Technical issue,Open,Medium,Chat,,,,
409,49,Female,Dyson Vacuum Cleaner,Product inquiry,Closed,Critical,Email,5/31/23 4:44 PM,6/1/23 4:44 PM,6/1/23 2:29 AM,2
410,32,Male,Roomba Robot Vacuum,Product inquiry,Open,Medium,Phone,,,,
411,33,Female,Lenovo ThinkPad,Cancellation request,Pending Customer Response,Low,Chat,5/31/23 7:28 PM,6/1/23 7:28 PM,,
412,19,Male,Amazon Kindle,Refund request,Closed,Low,Phone,5/31/23 5:07 AM,6/1/23 5:07 AM,6/1/23 6:59 AM,4
413,49,Female,Sony Xperia,Refund request,Pending Customer Response,Medium,Email,5/31/23 1:27 AM,6/1/23 1:27 AM,,
414,62,Male,Amazon Echo,Technical issue,Open,Low,Email,,,,
415,62,Other,Dell XPS,Technical issue,Open,Critical,Phone,,,,
416,41,Male,Philips Hue Lights,Refund request,Open,Critical,Social media,,,,
417,33,Female,Autodesk AutoCAD,Product inquiry,Open,Low,Email,,,,
418,58,Other,GoPro Action Camera,Refund request,Open,Critical,Email,,,,
419,47,Female,Garmin Forerunner,Technical issue,Closed,Low,Chat,5/30/23 10:20 PM,5/31/23 10:20 PM,6/1/23 8:41 PM,2
420,55,Other,Asus ROG,Product inquiry,Open,Critical,Email,,,,
421,22,Other,Amazon Echo,Billing inquiry,Pending Customer Response,Critical,Phone,5/31/23 8:33 PM,6/1/23 8:33 PM,,
422,43,Female,Adobe Photoshop,Cancellation request,Pending Customer Response,Medium,Email,5/31/23 12:08 PM,6/1/23 12:08 PM,,
423,68,Male,Sony Xperia,Cancellation request,Pending Customer Response,Low,Email,5/31/23 7:30 PM,6/1/23 7:30 PM,,
424,49,Male,Nintendo Switch,Product inquiry,Pending Customer Response,High,Phone,5/31/23 1:27 AM,6/1/23 1:27 AM,,
425,68,Female,Samsung Galaxy,Product inquiry,Pending Customer Response,High,Chat,5/31/23 8:57 PM,6/1/23 8:57 PM,,
426,44,Male,Nintendo Switch Pro Controller,Product inquiry,Open,Low,Chat,,,,
427,66,Male,Amazon Echo,Billing inquiry,Pending Customer Response,High,Email,5/31/23 2:39 AM,6/1/23 2:39 AM,,
428,65,Other,LG Washing Machine,Technical issue,Open,Medium,Email,,,,
429,35,Male,Philips Hue Lights,Refund request,Closed,High,Phone,5/31/23 5:08 PM,6/1/23 5:08 PM,6/1/23 6:23 AM,3
430,64,Male,Sony 4K HDR TV,Refund request,Closed,Low,Chat,5/31/23 3:09 PM,6/1/23 3:09 PM,6/1/23 4:26 PM,1
431,54,Other,Garmin Forerunner,Cancellation request,Pending Customer Response,Low,Phone,5/31/23 5:28 AM,6/1/23 5:28 AM,,
432,34,Other,Garmin Forerunner,Billing inquiry,Pending Customer Response,Low,Email,5/30/23 10:03 PM,5/31/23 10:03 PM,,
433,21,Male,Nintendo Switch Pro Controller,Product inquiry,Pending Customer Response,Medium,Email,5/31/23 2:34 PM,6/1/23 2:34 PM,,
434,45,Other,GoPro Hero,Product inquiry,Open,Low,Email,,,,
435,43,Male,MacBook Pro,Product inquiry,Open,Medium,Phone,,,,
436,68,Female,Lenovo ThinkPad,Billing inquiry,Pending Customer Response,Critical,Social media,5/31/23 12:43 PM,6/1/23 12:43 PM,,
437,46,Other,LG OLED,Billing inquiry,Open,Low,Phone,,,,
