Order_ID,Returns,Order_Date,Ship_Date,Shipping_Time_Days,Segment,Country_Region,City,State,Sales_Manager,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Profit,Return_Loss,,,,,,,,,,,,,,,,,,,,
US-2021-151316,No,6/24/2021,6/30/2021,6,Corporate,United States,Decatur,Illinois,Kelly Williams,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,$182.99,-$320.24,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-164924,No,7/10/2020,7/10/2020,0,Corporate,United States,Philadelphia,Pennsylvania,Chuck Magee,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",$341.99,-$319.19,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-108987,No,9/8/2020,9/10/2020,2,Consumer,United States,Houston,Texas,Kelly Williams,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish","$2,396.27",-$317.15,$0.00,,,,,,,,,,,,,,,,,,,,
US-2019-101399,No,1/17/2019,1/24/2019,7,Home Office,United States,Park Ridge,Illinois,Kelly Williams,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,$254.74,-$312.06,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-127334,No,12/15/2020,12/21/2020,6,Home Office,United States,Springfield,Oregon,Anna Andreadi,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,$564.20,-$304.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-108196,No,11/25/2020,12/2/2020,7,Consumer,United States,Lancaster,Ohio,Chuck Magee,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,$456.59,-$304.39,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-160241,No,11/29/2020,12/4/2020,5,Home Office,United States,Aurora,Illinois,Kelly Williams,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",$242.18,-$302.72,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-115455,No,9/8/2020,9/14/2020,6,Consumer,United States,Wheeling,Illinois,Kelly Williams,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,$601.47,-$300.74,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-105851,No,3/13/2021,3/20/2021,7,Consumer,United States,Denver,Colorado,Anna Andreadi,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,"$1,332.50",-$299.81,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-165764,No,11/3/2018,11/7/2018,4,Consumer,United States,Jacksonville,North Carolina,Cassandra Brandow,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,$945.04,-$299.26,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-134481,No,8/27/2021,9/1/2021,5,Corporate,United States,Franklin,Massachusetts,Chuck Magee,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D","$1,488.42",-$297.68,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-102890,No,6/30/2021,6/30/2021,0,Consumer,United States,New York City,New York,Chuck Magee,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,"$1,044.63",-$295.98,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-107629,No,12/14/2021,12/14/2021,0,Consumer,United States,Skokie,Illinois,Kelly Williams,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",$266.35,-$292.99,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-162236,No,11/4/2020,11/6/2020,2,Corporate,United States,Charlotte,North Carolina,Cassandra Brandow,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,$876.30,-$292.10,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-124891,No,7/31/2019,7/31/2019,0,Consumer,United States,New York City,New York,Chuck Magee,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top","$1,090.78",-$290.88,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-109183,No,12/4/2021,12/9/2021,5,Consumer,United States,Nashville,Tennessee,Cassandra Brandow,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,$649.00,-$272.58,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-154039,No,2/17/2021,2/22/2021,5,Home Office,United States,Chicago,Illinois,Kelly Williams,Central,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",$480.96,-$269.34,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-143819,No,3/1/2020,3/5/2020,4,Consumer,United States,Yonkers,New York,Chuck Magee,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,$836.59,-$264.92,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-145261,Yes,12/18/2020,12/21/2020,3,Home Office,United States,Salem,Oregon,Anna Andreadi,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",$377.45,-$264.22,$641.67,,,,,,,,,,,,,,,,,,,,
CA-2021-162691,No,8/1/2021,8/7/2021,6,Corporate,United States,Austin,Texas,Kelly Williams,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,"$1,439.98",-$264.00,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-141544,No,8/30/2020,9/1/2020,2,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,$786.74,-$258.50,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-135174,No,4/30/2019,5/2/2019,2,Consumer,United States,Troy,Ohio,Chuck Magee,East,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,"$1,022.97",-$255.74,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-118073,No,8/12/2020,8/16/2020,4,Corporate,United States,Lakeland,Florida,Cassandra Brandow,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,$562.29,-$255.59,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-121839,No,9/24/2021,9/28/2021,4,Home Office,United States,Lancaster,Ohio,Chuck Magee,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,"$1,169.69",-$253.43,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-106992,No,9/19/2018,9/21/2018,2,Corporate,United States,Houston,Texas,Kelly Williams,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,"$2,519.96",-$252.00,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-159023,Yes,11/3/2020,11/5/2020,2,Consumer,United States,Portland,Oregon,Anna Andreadi,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,$179.99,-$251.99,$431.98,,,,,,,,,,,,,,,,,,,,
CA-2020-143406,No,9/26/2020,9/30/2020,4,Corporate,United States,Houston,Texas,Kelly Williams,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,$93.03,-$251.19,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-155796,No,11/11/2018,11/15/2018,4,Corporate,United States,Reading,Pennsylvania,Chuck Magee,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",$521.96,-$250.54,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-153850,No,11/24/2018,11/29/2018,5,Consumer,United States,Toledo,Ohio,Chuck Magee,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,"$1,502.38",-$250.40,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-150910,Yes,12/22/2021,12/28/2021,6,Consumer,United States,Jackson,Tennessee,Cassandra Brandow,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",$934.96,-$249.32,"$1,184.28",,,,,,,,,,,,,,,,,,,,
US-2021-100930,No,4/7/2021,4/12/2021,5,Home Office,United States,Tampa,Florida,Cassandra Brandow,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,$620.61,-$248.25,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-104346,No,12/11/2019,12/16/2019,5,Consumer,United States,Colorado Springs,Colorado,Anna Andreadi,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,$364.95,-$248.17,$0.00,,,,,,,,,,,,,,,,,,,,
US-2019-165743,No,11/20/2019,11/23/2019,3,Consumer,United States,Aurora,Colorado,Anna Andreadi,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,$145.76,-$247.80,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-146262,Yes,1/2/2019,1/9/2019,7,Corporate,United States,Medina,Ohio,Chuck Magee,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,$452.45,-$244.32,$696.77,,,,,,,,,,,,,,,,,,,,
US-2021-152366,No,4/21/2021,4/25/2021,4,Consumer,United States,Houston,Texas,Kelly Williams,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",$97.26,-$243.16,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-130911,No,3/24/2020,3/26/2020,2,Consumer,United States,Cleveland,Ohio,Chuck Magee,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,$301.47,-$241.18,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-132059,No,9/23/2021,9/29/2021,6,Consumer,United States,Fort Collins,Colorado,Anna Andreadi,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",$180.59,-$240.78,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-125080,No,10/21/2020,10/26/2020,5,Corporate,United States,Lakewood,Ohio,Chuck Magee,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",$661.18,-$231.41,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-154760,No,1/9/2021,1/13/2021,4,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,$274.49,-$228.74,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-142839,No,8/16/2018,8/20/2018,4,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,$853.09,-$227.49,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-141677,No,3/26/2021,3/30/2021,4,Corporate,United States,Houston,Texas,Kelly Williams,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,$87.17,-$226.64,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-168956,No,2/16/2020,2/20/2020,4,Corporate,United States,Chicago,Illinois,Kelly Williams,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,$92.06,-$225.56,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-110170,No,9/27/2020,10/3/2020,6,Corporate,United States,Huntsville,Texas,Kelly Williams,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,$956.66,-$225.10,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-131611,No,11/5/2020,11/9/2020,4,Consumer,United States,Houston,Texas,Kelly Williams,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,$956.66,-$225.10,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-113404,No,7/16/2019,7/16/2019,0,Corporate,United States,San Francisco,California,Anna Andreadi,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,"$1,348.70",-$219.16,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-134936,No,12/19/2020,12/25/2020,6,Corporate,United States,Tucson,Arizona,Anna Andreadi,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",$455.97,-$218.87,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-113243,No,6/10/2020,6/15/2020,5,Consumer,United States,Los Angeles,California,Anna Andreadi,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,"$1,335.68",-$217.05,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-114181,No,5/10/2018,5/14/2018,4,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,$349.97,-$216.98,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-129861,No,6/17/2020,6/23/2020,6,Corporate,United States,Rochester,New York,Chuck Magee,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,$376.87,-$213.56,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-167010,No,4/5/2019,4/10/2019,5,Home Office,United States,Philadelphia,Pennsylvania,Chuck Magee,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",$352.45,-$211.47,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-105984,No,11/24/2018,11/24/2018,0,Corporate,United States,Columbus,Ohio,Chuck Magee,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),"$1,049.97",-$209.99,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-106229,No,6/7/2018,6/11/2018,4,Consumer,United States,Aurora,Illinois,Kelly Williams,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",$268.94,-$209.77,$0.00,,,,,,,,,,,,,,,,,,,,
US-2019-164238,No,8/16/2019,8/20/2019,4,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,$301.47,-$205.00,$0.00,,,,,,,,,,,,,,,,,,,,
US-2019-140200,No,7/26/2019,7/28/2019,2,Consumer,United States,Mesa,Arizona,Anna Andreadi,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,$393.17,-$204.45,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-122245,No,9/25/2020,9/30/2020,5,Consumer,United States,Phoenix,Arizona,Anna Andreadi,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,$393.17,-$204.45,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-112697,No,12/18/2020,12/20/2020,2,Corporate,United States,Tamarac,Florida,Cassandra Brandow,South,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,$961.48,-$204.31,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-121629,No,11/28/2018,12/2/2018,4,Consumer,United States,Houston,Texas,Kelly Williams,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,$998.85,-$199.77,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-127978,No,3/3/2018,3/8/2018,5,Corporate,United States,Columbus,Ohio,Chuck Magee,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,$302.45,-$199.62,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-130820,No,11/15/2020,11/15/2020,0,Corporate,United States,Burlington,North Carolina,Cassandra Brandow,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,$630.02,-$199.51,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-125647,No,9/23/2021,9/28/2021,5,Consumer,United States,Chicago,Illinois,Kelly Williams,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,$73.18,-$197.58,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-131289,No,12/8/2020,12/14/2020,6,Corporate,United States,San Francisco,California,Anna Andreadi,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,"$1,421.66",-$195.48,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-110898,No,3/6/2020,3/12/2020,6,Consumer,United States,Chicago,Illinois,Kelly Williams,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,$159.04,-$194.82,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-147760,No,11/4/2021,11/5/2021,1,Corporate,United States,Greensboro,North Carolina,Cassandra Brandow,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,$523.76,-$192.05,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-115189,No,12/30/2018,1/3/2019,4,Corporate,United States,Philadelphia,Pennsylvania,Chuck Magee,East,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,$523.76,-$192.05,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-143364,No,7/14/2019,7/19/2019,5,Consumer,United States,Mesa,Arizona,Anna Andreadi,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",$127.76,-$191.65,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-129217,No,5/10/2019,5/10/2019,0,Home Office,United States,Aurora,Illinois,Kelly Williams,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,$70.97,-$191.62,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-157707,No,10/10/2020,10/12/2020,2,Corporate,United States,Denver,Colorado,Anna Andreadi,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",$90.88,-$190.85,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-121300,No,9/29/2021,9/29/2021,0,Home Office,United States,Mentor,Ohio,Chuck Magee,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,$344.22,-$189.32,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-112767,No,8/2/2019,8/6/2019,4,Consumer,United States,Springfield,Oregon,Anna Andreadi,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,$277.50,-$188.70,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-151750,No,1/1/2021,1/5/2021,4,Consumer,United States,Huntsville,Texas,Kelly Williams,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",$141.42,-$187.38,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-105613,No,10/18/2019,10/22/2019,4,Home Office,United States,Mcallen,Texas,Kelly Williams,Central,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,$73.16,-$186.57,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-127782,No,11/2/2021,11/6/2021,4,Corporate,United States,Philadelphia,Pennsylvania,Chuck Magee,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,$859.20,-$186.16,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-135937,No,2/20/2021,2/27/2021,7,Home Office,United States,Gilbert,Arizona,Anna Andreadi,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,$386.91,-$185.72,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-145800,No,5/30/2018,6/5/2018,6,Consumer,United States,Buffalo Grove,Illinois,Kelly Williams,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,$355.46,-$184.84,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-116946,No,12/19/2021,12/23/2021,4,Consumer,United States,Parker,Colorado,Anna Andreadi,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,$102.02,-$183.63,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-121720,No,6/11/2019,6/12/2019,1,Corporate,United States,Lakeland,Florida,Cassandra Brandow,South,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,"$1,123.92",-$182.64,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-157133,No,11/28/2019,12/3/2019,5,Consumer,United States,Champaign,Illinois,Kelly Williams,Central,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",$151.96,-$182.35,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-141558,No,3/11/2021,3/16/2021,5,Home Office,United States,Philadelphia,Pennsylvania,Chuck Magee,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,$776.85,-$181.27,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-150266,No,11/25/2021,11/30/2021,5,Consumer,United States,Houston,Texas,Kelly Williams,Central,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,$67.84,-$179.78,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-116701,No,12/17/2021,12/21/2021,4,Consumer,United States,Dallas,Texas,Kelly Williams,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,$66.28,-$178.97,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-163006,No,6/30/2021,7/4/2021,4,Home Office,United States,Chicago,Illinois,Kelly Williams,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,$569.06,-$178.85,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-153388,No,8/1/2019,8/7/2019,6,Home Office,United States,Los Angeles,California,Anna Andreadi,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,"$1,004.98",-$175.87,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-163468,No,11/18/2018,11/21/2018,3,Consumer,United States,Des Plaines,Illinois,Kelly Williams,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,$292.10,-$175.26,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-132290,No,3/10/2021,3/14/2021,4,Consumer,United States,Dallas,Texas,Kelly Williams,Central,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",$933.41,-$173.35,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-160528,No,8/23/2020,8/30/2020,7,Home Office,United States,Pharr,Texas,Kelly Williams,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,$727.30,-$172.73,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-119172,No,5/11/2018,5/15/2018,4,Home Office,United States,Chicago,Illinois,Kelly Williams,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,$104.58,-$172.56,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-138317,No,6/21/2018,6/25/2018,4,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,$206.99,-$172.49,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-113880,No,3/1/2018,3/5/2018,4,Home Office,United States,Elmhurst,Illinois,Kelly Williams,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,$634.12,-$172.12,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-112872,No,12/6/2018,12/11/2018,5,Consumer,United States,Springfield,Oregon,Anna Andreadi,West,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",$275.49,-$170.80,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-147207,No,1/2/2021,1/4/2021,2,Consumer,United States,El Paso,Texas,Kelly Williams,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",$913.43,-$169.64,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-112697,No,12/18/2020,12/20/2020,2,Corporate,United States,Tamarac,Florida,Cassandra Brandow,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,$254.06,-$169.37,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-103373,Yes,5/18/2018,5/24/2018,6,Consumer,United States,Cleveland,Ohio,Chuck Magee,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,$779.80,-$168.96,$948.75,,,,,,,,,,,,,,,,,,,,
CA-2021-156237,No,9/14/2021,9/15/2021,1,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,$241.17,-$168.82,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-127236,No,3/29/2020,4/2/2020,4,Consumer,United States,Springfield,Ohio,Chuck Magee,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",$299.98,-$167.99,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-140928,No,9/18/2020,9/22/2020,4,Corporate,United States,Jacksonville,Florida,Cassandra Brandow,South,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,$383.44,-$167.32,$0.00,,,,,,,,,,,,,,,,,,,,
